,Sampler,Model,num_grads_to_low_error,grads_to_low_error_std,ess_corr,max,statistic,num_tuning_grads,L,step_size
0,nuts,BimodalGaussian,248727.79546875003,5144.403734894841,,True,square,40043.5078125,4.506025879527983,0.4609197755504583
1,nuts,BimodalGaussian,20499.655601953127,236.68423923024534,,False,square,40043.5078125,4.506025879527983,0.4609197755504583
