,Sampler,Model,num_grads_to_low_error,ess_corr,max,statistic,num_tuning_grads,L,step_size
0,adjusted_microcanonical_velocity_verlet,Gaussian_167,5112.6142578125,,True,identity,97742.765625,13.347658157348633,6.397260665893555
1,adjusted_microcanonical_velocity_verlet,Gaussian_167,647.1663208007812,,False,identity,97742.765625,13.347658157348633,6.397260665893555
2,adjusted_microcanonical_velocity_verlet,Gaussian_167,4294.26171875,,True,square,97742.765625,13.347658157348633,6.397260665893555
3,adjusted_microcanonical_velocity_verlet,Gaussian_167,492.6814880371094,,False,square,97742.765625,13.347658157348633,6.397260665893555
