,Sampler,Model,num_grads_to_low_error,ess_corr,max,statistic,num_tuning_grads,L,step_size
0,nuts,Gaussian_2D,1252.478140625,,True,x2,14768.796875,3.283390696399643,0.8745945068120401
1,nuts,Gaussian_2D,643.26671875,,False,x2,14768.796875,3.283390696399643,0.8745945068120401
2,nuts,Gaussian_2D,454.070625,,True,x,14768.796875,3.283390696399643,0.8745945068120401
3,nuts,Gaussian_2D,310.28159375,,False,x,14768.796875,3.283390696399643,0.8745945068120401
