,Sampler,Model,num_grads_to_low_error,grads_to_low_error_std,ess_corr,max,statistic,num_tuning_grads,L,step_size,batch_size,tuning_outcome
0,adjusted_microcanonical_langevin_alba_mclachlan_precond:False,ICG_2155_1,11325.368532643935,169.05377960873872,,True,identity,10040.859375,22.212690382623386,36.10699069487475,128,success
1,adjusted_microcanonical_langevin_alba_mclachlan_precond:False,ICG_2155_1,844.1115616464298,2.931279584072458,,False,identity,10040.859375,22.212690382623386,36.10699069487475,128,success
2,adjusted_microcanonical_langevin_alba_mclachlan_precond:False,ICG_2155_1,5971.535581151784,44.21073512168736,,True,square,10040.859375,22.212690382623386,36.10699069487475,128,success
3,adjusted_microcanonical_langevin_alba_mclachlan_precond:False,ICG_2155_1,444.2044806914885,2.1656176947928736,,False,square,10040.859375,22.212690382623386,36.10699069487475,128,success
