,Sampler,Model,num_grads_to_low_error,grads_to_low_error_std,ess_corr,max,statistic,num_tuning_grads,L,step_size
0,adjusted_microcanonical,Cauchy_100D,inf,,,True,entropy,467491.015625,20.0,2.4375787326195066
1,adjusted_microcanonical,Cauchy_100D,206803.49893048088,11113.953461302599,,False,entropy,467491.015625,20.0,2.4375787326195066
