,Sampler,Model,num_grads_to_low_error,grads_to_low_error_std,ess_corr,max,statistic,num_tuning_grads,L,step_size,batch_size,tuning_outcome
0,unadjusted_microcanonical_nolangevin_grid_search_velocity verlet_precond:False,rosenbrock_36d,inf,,,True,covariance,0.0,18.992789557293168,0.2661995925315115,64,success
1,unadjusted_microcanonical_nolangevin_grid_search_velocity verlet_precond:False,rosenbrock_36d,inf,,,False,covariance,0.0,18.992789557293168,0.2661995925315115,64,success
2,unadjusted_microcanonical_nolangevin_grid_search_velocity verlet_precond:False,rosenbrock_36d,81235.0,4869.466205766295,,True,identity,0.0,18.992789557293168,0.2661995925315115,64,success
3,unadjusted_microcanonical_nolangevin_grid_search_velocity verlet_precond:False,rosenbrock_36d,11788.0,668.600686433988,,False,identity,0.0,18.992789557293168,0.2661995925315115,64,success
4,unadjusted_microcanonical_nolangevin_grid_search_velocity verlet_precond:False,rosenbrock_36d,92253.0,9383.611507836415,,True,square,0.0,18.992789557293168,0.2661995925315115,64,success
5,unadjusted_microcanonical_nolangevin_grid_search_velocity verlet_precond:False,rosenbrock_36d,16358.0,845.5841675433618,,False,square,0.0,18.992789557293168,0.2661995925315115,64,success
