,Sampler,Model,num_grads_to_low_error,grads_to_low_error_std,ess_corr,max,statistic,num_tuning_grads,L,step_size,batch_size,tuning_outcome
0,unadjusted_canonical_langevin_grid_search_mclachlan_precond:False,rosenbrock_36d,inf,,,True,covariance,0.0,2.375488456614393,0.08881106334856166,64,success
1,unadjusted_canonical_langevin_grid_search_mclachlan_precond:False,rosenbrock_36d,inf,,,False,covariance,0.0,2.375488456614393,0.08881106334856166,64,success
2,unadjusted_canonical_langevin_grid_search_mclachlan_precond:False,rosenbrock_36d,inf,,,True,identity,0.0,2.375488456614393,0.08881106334856166,64,success
3,unadjusted_canonical_langevin_grid_search_mclachlan_precond:False,rosenbrock_36d,inf,,,False,identity,0.0,2.375488456614393,0.08881106334856166,64,success
4,unadjusted_canonical_langevin_grid_search_mclachlan_precond:False,rosenbrock_36d,inf,,,True,square,0.0,2.375488456614393,0.08881106334856166,64,success
5,unadjusted_canonical_langevin_grid_search_mclachlan_precond:False,rosenbrock_36d,inf,,,False,square,0.0,2.375488456614393,0.08881106334856166,64,success
