,Sampler,Model,num_grads_to_low_error,ess_corr,max,statistic,num_tuning_grads,L,step_size
0,underdamped_langevin,Rosenbrock,inf,,True,identity,501.0,1.1730922612358625e-10,5.112458131089938e-12
1,underdamped_langevin,Rosenbrock,inf,,False,identity,501.0,1.1730922612358625e-10,5.112458131089938e-12
2,underdamped_langevin,Rosenbrock,inf,,True,square,501.0,1.1730922612358625e-10,5.112458131089938e-12
3,underdamped_langevin,Rosenbrock,inf,,False,square,501.0,1.1730922612358625e-10,5.112458131089938e-12
