,Sampler,Model,num_grads_to_low_error,max,statistic,num_tuning_grads,L,step_size
0,adjusted_microcanonical,Neals_Funnel_MAMS,inf,True,x2,593659.09375,8.547594220917471,0.18490065714121431
1,adjusted_microcanonical,Neals_Funnel_MAMS,32874.17528786993,False,x2,593659.09375,8.547594220917471,0.18490065714121431
2,adjusted_microcanonical,Neals_Funnel_MAMS,inf,True,x,593659.09375,8.547594220917471,0.18490065714121431
3,adjusted_microcanonical,Neals_Funnel_MAMS,inf,False,x,593659.09375,8.547594220917471,0.18490065714121431
