,Sampler,Model,num_grads_to_low_error,ess_corr,max,statistic,num_tuning_grads,L,step_size
0,adjusted_microcanonical,Cauchy_100D,inf,,True,entropy,9361613.84375,20.0,0.0543577470070224
1,adjusted_microcanonical,Cauchy_100D,403009.92370648624,,False,entropy,9361613.84375,20.0,0.0543577470070224
