,Sampler,Model,num_grads_to_low_error,max,statistic,num_tuning_grads,L,step_size
0,grid_search_unadjusted_microcanonical_omelyan,Rosenbrock_4,28640.0,True,x2,0.0,3.1851851851851865,0.3130245612009302
1,grid_search_unadjusted_microcanonical_omelyan,Rosenbrock_4,13245.0,False,x2,0.0,3.1851851851851865,0.3130245612009302
2,grid_search_unadjusted_microcanonical_omelyan,Rosenbrock_4,22635.0,True,x,0.0,3.1851851851851865,0.3130245612009302
3,grid_search_unadjusted_microcanonical_omelyan,Rosenbrock_4,10505.0,False,x,0.0,3.1851851851851865,0.3130245612009302
