,Sampler,Model,num_grads_to_low_error,max,statistic,num_tuning_grads,L,step_size
0,nuts_omelyan,Phi4_L32_lam5.056,149455.56149999998,True,x2,235960.0,6.866327292166129,0.5799441585508456
1,nuts_omelyan,Phi4_L32_lam5.056,8623.5345,False,x2,235960.0,6.866327292166129,0.5799441585508456
2,nuts_omelyan,Phi4_L32_lam5.056,189660.6495,True,x,235960.0,6.866327292166129,0.5799441585508456
3,nuts_omelyan,Phi4_L32_lam5.056,9365.957999999999,False,x,235960.0,6.866327292166129,0.5799441585508456
