,Sampler,Model,num_grads_to_low_error,max,statistic,num_tuning_grads,L,step_size
0,adjusted_microcanonical_mclachlan,Phi4_L16_lam4.724,33268.097555427565,True,x2,276025.0,32.0,5.397599679537448
1,adjusted_microcanonical_mclachlan,Phi4_L16_lam4.724,2407.6377196976096,False,x2,276025.0,32.0,5.397599679537448
2,adjusted_microcanonical_mclachlan,Phi4_L16_lam4.724,41060.304362527706,True,x,276025.0,32.0,5.397599679537448
3,adjusted_microcanonical_mclachlan,Phi4_L16_lam4.724,2585.541984699896,False,x,276025.0,32.0,5.397599679537448
