,Sampler,Model,num_grads_to_low_error,grads_to_low_error_std,ess_corr,max,statistic,num_tuning_grads,L,step_size,batch_size
0,adjusted_microcanonical_nolangevin_grid_search_mclachlan_precond:True,vector_german_credit_numeric_sparse_logistic_regression,99309.57501970383,73.23175472429976,,True,identity,0.0,8.7284125237746,0.34347781808695993,128
1,adjusted_microcanonical_nolangevin_grid_search_mclachlan_precond:True,vector_german_credit_numeric_sparse_logistic_regression,16111.123480678667,9.881796395392893,,False,identity,0.0,8.7284125237746,0.34347781808695993,128
2,adjusted_microcanonical_nolangevin_grid_search_mclachlan_precond:True,vector_german_credit_numeric_sparse_logistic_regression,88789.06221055404,108.95961591341997,,True,square,0.0,8.7284125237746,0.34347781808695993,128
3,adjusted_microcanonical_nolangevin_grid_search_mclachlan_precond:True,vector_german_credit_numeric_sparse_logistic_regression,12502.638410873666,11.213723734781414,,False,square,0.0,8.7284125237746,0.34347781808695993,128
4,adjusted_microcanonical_nolangevin_grid_search_mclachlan_precond:True,vector_german_credit_numeric_sparse_logistic_regression,inf,,,True,quartic,0.0,8.7284125237746,0.34347781808695993,128
5,adjusted_microcanonical_nolangevin_grid_search_mclachlan_precond:True,vector_german_credit_numeric_sparse_logistic_regression,inf,,,False,quartic,0.0,8.7284125237746,0.34347781808695993,128
6,adjusted_microcanonical_nolangevin_grid_search_mclachlan_precond:True,vector_german_credit_numeric_sparse_logistic_regression,637024.6741540266,173.98680725848152,,True,covariance,0.0,8.7284125237746,0.34347781808695993,128
7,adjusted_microcanonical_nolangevin_grid_search_mclachlan_precond:True,vector_german_credit_numeric_sparse_logistic_regression,637024.6741540266,173.98680725848152,,False,covariance,0.0,8.7284125237746,0.34347781808695993,128
