,Sampler,Model,num_grads_to_low_error,grads_to_low_error_std,ess_corr,max,statistic,num_tuning_grads,L,step_size
0,nuts,vector_german_credit_numeric_sparse_logistic_regression,86734.44780729167,46.630650863997175,,True,identity,55507.0625,4.2388658965308705,0.05796079117810102
1,nuts,vector_german_credit_numeric_sparse_logistic_regression,12284.278015625001,6.1614608657363075,,False,identity,55507.0625,4.2388658965308705,0.05796079117810102
2,nuts,vector_german_credit_numeric_sparse_logistic_regression,93360.51291875,82.5369462725633,,True,square,55507.0625,4.2388658965308705,0.05796079117810102
3,nuts,vector_german_credit_numeric_sparse_logistic_regression,11465.326147916667,4.844904539823258,,False,square,55507.0625,4.2388658965308705,0.05796079117810102
4,nuts,vector_german_credit_numeric_sparse_logistic_regression,inf,,,True,quartic,55507.0625,4.2388658965308705,0.05796079117810102
5,nuts,vector_german_credit_numeric_sparse_logistic_regression,inf,,,False,quartic,55507.0625,4.2388658965308705,0.05796079117810102
6,nuts,vector_german_credit_numeric_sparse_logistic_regression,833618.5511572916,385.6585374395334,,True,covariance,55507.0625,4.2388658965308705,0.05796079117810102
7,nuts,vector_german_credit_numeric_sparse_logistic_regression,833618.5511572916,385.6585374395334,,False,covariance,55507.0625,4.2388658965308705,0.05796079117810102
