,Sampler,Model,num_grads_to_low_error,max,statistic,num_tuning_grads,L,step_size
0,nuts,Gaussian_10D,inf,True,x2,3375.0,4.355561256408691,0.6602906584739685
1,nuts,Gaussian_10D,inf,False,x2,3375.0,4.355561256408691,0.6602906584739685
2,nuts,Gaussian_10D,inf,True,x,3375.0,4.355561256408691,0.6602906584739685
3,nuts,Gaussian_10D,264.0,False,x,3375.0,4.355561256408691,0.6602906584739685
